Id,description,address,property_type,price,size,bedrooms,bathrooms,parking_spaces,contract_type,latitude,longitude
13669,"Residencial Damha I Quadra E1, RESIDENCIAL E COMERCIAL DAMHA, CIDADE OCIDENTAL",,lote,110000.0,374.0,,,,venda,-15.7975154,-47.89188739999999
15153,"SGAS 902, ASA SUL, BRASILIA",,sala,520000.0,55.0,,,1.0,venda,-15.7973049,-47.8980191
11591,"SHA Conjunto 5 Chacará 38, ARNIQUEIRA, AGUAS CLARAS",,casa,385000.0,140.0,2.0,,,venda,-15.8210155,-48.0275564
10211,"Quadra 16 Conjunto L, SOBRADINHO, SOBRADINHO",,casa,780000.0,265.0,5.0,,5.0,venda,-15.6491373,-47.7748923
13592,"QSC 13, TAGUATINGA SUL, TAGUATINGA",,lote,499999.0,350.0,,,,venda,-15.85181,-48.04185
8138,"QNB 1, TAGUATINGA NORTE, TAGUATINGA",,casa,750000.0,130.0,4.0,,4.0,venda,-15.8262521,-48.0584728
13506,"Quadra 27, RESIDENCIAL VILLA SUICA, CIDADE OCIDENTAL",,lote,200000.0,355.0,,,,venda,-15.8483989,-47.8046288
810,"QS 408 Conjunto D, SAMAMBAIA NORTE, SAMAMBAIA",,apartamento,350000.0,69.0,3.0,,1.0,venda,-15.8633971,-48.080128
13111,"Quadra 203 Conjunto 1, ALTO DA BOA VISTA, SOBRADINHO",,lote,385000.0,504.0,,,,venda,-15.6335752,-47.7635263
11138,"QE 38 Conjunto D, GUARA II, GUARA",,casa,930000.0,200.0,4.0,,4.0,venda,-15.8470129,-47.973745
2651,"Quadra A, GRANJA DO TORTO, BRASILIA",,apartamento,320000.0,84.0,2.0,,,venda,-15.7080557,-47.914336
6827,"Quadra 306, SETOR RESIDENCIAL OESTE, SAO SEBASTIAO",,casa,400000.0,250.0,3.0,,2.0,venda,-15.9031423,-47.7887703
15105,"QI 31 Bloco A, GUARA II, GUARA",,sala,175000.0,38.0,,,,venda,-15.8377593,-47.9792583
11844,"QNE 22, TAGUATINGA NORTE, TAGUATINGA",,lote,900000.0,340.0,,,,venda,-15.8116676,-48.067274
3191,"QNA 14, TAGUATINGA NORTE, TAGUATINGA",,apartamento,410000.0,89.0,2.0,,2.0,venda,-15.827594,-48.0545538
3621,"QR 502, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,564000.0,112.0,3.0,,1.0,venda,-15.8853257,-48.0816376
1703,"Rua E, PARQUE ESPLANADA I, VALPARAISO DE GOIAS",,apartamento,175000.0,44.0,2.0,,1.0,venda,-15.826691,-47.92182039999999
6940,"SHA Conjunto 4 Chacará 83, ARNIQUEIRA, AGUAS CLARAS",,casa,999000.0,240.0,3.0,,2.0,venda,-15.8113162,-48.0125358
7477,"QNP 32 Conjunto A, CEILANDIA SUL, CEILANDIA",,casa,235000.0,63.0,2.0,,2.0,venda,-15.8333512,-48.1032767
3651,"QR 406 Conjunto 9 A, SAMAMBAIA NORTE, SAMAMBAIA",,apartamento,250000.0,52.0,2.0,,1.0,venda,-15.8639621,-48.0839887
6206,"Rua 10 Chacará 322/1, VICENTE PIRES, VICENTE PIRES",,casa,750000.0,116.0,3.0,,3.0,venda,-16.1115598,-48.0798408
8763,"QNE 28, TAGUATINGA NORTE, TAGUATINGA",,casa,750000.0,245.0,5.0,,4.0,venda,-15.8069984,-48.0671665
14638,"Rodovia DF 135 KM 9, JARDIM BOTANICO, BRASILIA",,rural,295000.0,,,,,venda,-15.8612172,-47.8286874
12633,"PRUDENTE DE MORAES (Quadra 07 E 09), CHACARAS IPANEMA, VALPARAISO DE GOIAS",,lote,550000.0,14000.0,,,,venda,-16.1287354,-47.9821252
12871,"Rodovia DF 475 km 01 Residencial das Palmeiras, PONTE ALTA, GAMA",,lote,160000.0,500.0,,,,venda,-15.9557923,-48.0512112
3371,"Conj Resid 5 CCondomínio 1 Bloco  1, PARQUE DAS CACHOEIRAS, VALPARAISO DE GOIAS",,apartamento,140000.0,45.0,2.0,,1.0,venda,-16.078151,-47.9944251
14332,"QC C01, RESIDENCIAL RESERVA PARAISO, VALPARAISO DE GOIAS",,lote,183000.0,200.0,,,,venda,-16.115748,-47.9693799
10987,"QNN 1 Conjunto F, CEILANDIA NORTE, CEILANDIA",,casa,380000.0,250.0,2.0,,2.0,venda,-15.8051898,-48.11841949999999
6019,"Travessa Saia Velha, JARDIM BOTANICO, BRASILIA",,casa,860000.0,170.0,2.0,,5.0,venda,-15.8612172,-47.8286874
10356,"CLS 8 Bloco A, RIACHO FUNDO, RIACHO FUNDO",,casa,750000.0,600.0,3.0,,6.0,venda,-15.8875918,-48.0209331
9544,"Condomínio Residencial Shalon SHTO DF 140, JARDIM BOTANICO, BRASILIA",,casa,610000.0,170.0,3.0,,2.0,venda,-15.988379,-47.8150124
12045,"Quadra 11, SOBRADINHO, SOBRADINHO",,lote,460000.0,350.0,,,,venda,-15.6428878,-47.7922036
14281,"Quadra 77, RESIDENCIAL VILLA SUICA, CIDADE OCIDENTAL",,lote,110000.0,155.0,,,,venda,-15.7081516,-47.9146947
12224,"Alphaville Residencial 2 Quadra R , ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,447000.0,450.0,,,,venda,-15.7975154,-47.89188739999999
10377,"AVENIDA 11, PARQUE ALVORADA I, LUZIANIA",,casa,185000.0,70.0,2.0,,3.0,venda,-16.2085854,-47.9320669
6960,"QNN 19 Conjunto I, CEILANDIA NORTE, CEILANDIA",,casa,350000.0,200.0,6.0,,3.0,venda,-15.8180467,-48.119454
665,"Alameda Gravatá Quadra 301 Conjunto 07, NORTE, AGUAS CLARAS",,apartamento,460000.0,73.0,3.0,,1.0,venda,-15.830398,-48.017379
10514,"QR 320 Conjunto 2, SAMAMBAIA SUL, SAMAMBAIA",,casa,320000.0,90.0,2.0,,1.0,venda,-15.8723833,-48.0611977
9116,"QNL 13 Conjunto I, TAGUATINGA NORTE, TAGUATINGA",,casa,325000.0,250.0,3.0,,3.0,venda,-15.8016557,-48.0586873
13883,"Condomínio Novo Setor de Mansões, SOBRADINHO, SOBRADINHO",,lote,260000.0,330.0,,,,venda,-15.6508399,-47.7571816
1737,"Rua 4 Chacará 25, VICENTE PIRES, VICENTE PIRES",,apartamento,234220.0,78.0,3.0,,,venda,-15.8149859,-48.0349115
5260,"SMSE Conjunto 8, SAMAMBAIA SUL, SAMAMBAIA",,casa,690000.0,155.0,3.0,,4.0,venda,-15.8744802,-48.0550255
8391,"QNN 22 Conjunto I, CEILANDIA SUL, CEILANDIA",,casa,295000.0,144.0,3.0,,2.0,venda,-15.8335361,-48.1098989
3348,"QR 108 Conjunto 6, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,289000.0,55.0,2.0,,1.0,venda,-15.8715528,-48.0763994
1569,"Rodovia BR 020, SOBRADINHO, SOBRADINHO",,apartamento,452704.0,59.0,2.0,,1.0,venda,-15.6467509,-47.7668773
463,"SMAS Trecho 3 Lote 6, PARK SUL, BRASILIA",,apartamento,826343.0,57.0,2.0,,1.0,venda,-15.8361519,-47.9491652
744,"CCSW 5 Lote 4 Bloco D, SUDOESTE, BRASILIA",,kitnet,430000.0,30.0,1.0,,,venda,-15.7938602,-47.929196
223,"EQSW 304/504, SUDOESTE, BRASILIA",,apartamento,675000.0,70.0,1.0,,1.0,venda,-15.8000821,-47.93128979999999
9988,"Rua 21 Chacará 246, VICENTE PIRES, VICENTE PIRES",,casa,495000.0,200.0,4.0,,2.0,venda,-15.804108,-48.0555733
3995,"QE 4, GUARA I, GUARA",,casa,620000.0,164.0,4.0,,2.0,venda,-15.8136455,-47.9858523
1980,"QR 614, SAMAMBAIA NORTE, SAMAMBAIA",,apartamento,200000.0,47.0,2.0,,,venda,-15.8525019,-48.0740741
7932,"Conjunto F, CONDOMINIO COMERCIAL E RESIDENCIAL SOBRADINHO, SOBRADINHO",,casa,270000.0,160.0,3.0,,1.0,venda,-15.6323387,-47.8289475
626,"CNB 8, TAGUATINGA NORTE, TAGUATINGA",,apartamento,600000.0,147.0,3.0,,1.0,venda,-15.8254117,-48.0605529
10826,"QS 8 Conjunto 1A, RIACHO FUNDO, RIACHO FUNDO",,casa,620000.0,199.0,4.0,,3.0,venda,-15.8877663,-48.02140139999999
9302,"Quadra 12, MANSOES CAMARGO, AGUAS LINDAS DE GOIAS",,casa,250000.0,200.0,3.0,,5.0,venda,-15.7717922,-48.2798662
7436,"QNM 7 Conjunto N, CEILANDIA SUL, CEILANDIA",,casa,300000.0,200.0,3.0,,2.0,venda,-15.83366,-48.0963313
12193,"Residencial Damha I Quadra A1, RESIDENCIAL E COMERCIAL DAMHA, CIDADE OCIDENTAL",,lote,129000.0,390.0,,,,venda,-15.7975154,-47.89188739999999
345,"QN 312 Conjunto 6, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,299900.0,60.0,2.0,,,venda,-15.8739661,-48.0900244
5495,"DNOCS Quadra 3, SOBRADINHO, SOBRADINHO",,casa,190000.0,97.0,3.0,,2.0,venda,-15.6548163,-47.8102299
6952,"QR 211 Conjunto 6, SAMAMBAIA NORTE, SAMAMBAIA",,casa,250000.0,112.0,2.0,,2.0,venda,-15.8825204,-48.1070889
13007,"Residencial Alta Brisa, SETOR TORORO, BRASILIA",,lote,323262.0,404.0,,,,venda,-15.9645769,-47.8281339
1005,"QI 27 Lote 8, GUARA II, GUARA",,apartamento,520000.0,50.0,2.0,,1.0,venda,-15.8377105,-47.97929629999999
4450,"Chacará 56, COLONIA AGRICOLA SAMAMBAIA, VICENTE PIRES",,casa,859000.0,200.0,3.0,,2.0,venda,-15.8078239,-48.0537514
2281,"QI 2 Bloco O, GUARA I, GUARA",,apartamento,450000.0,83.0,4.0,,1.0,venda,-15.818647,-47.9782555
457,"EPTG QE 4 Conjunto A, QUADRAS ECONOMICAS LUCIO COSTA, GUARA",,apartamento,490000.0,70.0,3.0,,1.0,venda,-15.8115042,-47.9773753
13929,"EPTG Chacará 71, VICENTE PIRES, VICENTE PIRES",,lote,370000.0,343.0,,,,venda,-15.8171859,-48.0117223
9365,"QND 17, TAGUATINGA NORTE, TAGUATINGA",,casa,750000.0,280.0,4.0,,4.0,venda,-15.8115487,-48.0629243
4336,"Condomínio Mansões Serranas, JARDIM BOTANICO, BRASILIA",,casa,990000.0,220.0,3.0,,2.0,venda,-15.8630533,-47.7842651
2622,"QI 18, GUARA I, GUARA",,apartamento,350000.0,48.0,2.0,,1.0,venda,-15.8253369,-47.9888349
8185,"QNL 2 Conjunto I, TAGUATINGA NORTE, TAGUATINGA",,casa,759000.0,380.0,6.0,,3.0,venda,-15.8309348,-48.0733633
7733,"QNH 7, TAGUATINGA NORTE, TAGUATINGA",,casa,500000.0,100.0,6.0,,6.0,venda,-15.8047245,-48.0803687
13760,"Jardim ABC de Goiás, CIDADE OCIDENTAL, CIDADE OCIDENTAL",,lote,320000.0,530.0,,,,venda,-15.826691,-47.92182039999999
5949,"Quadra J, GRANJA DO TORTO, BRASILIA",,casa,397000.0,150.0,3.0,,2.0,venda,-15.7099116,-47.914105
11690,"Quadra 93 Conjunto A, PARQUE DA BARRAGEM SETOR 11, AGUAS LINDAS DE GOIAS",,casa,185000.0,89.0,2.0,,5.0,venda,-15.7278149,-48.2916263
14686,"Quadra 2 Lote J JARDIM ABC DE GOIAS, CENTRO, CIDADE OCIDENTAL",,rural,500000.0,,,,,venda,-15.708703,-47.91437519999999
5115,"Area Rural, ZONA RURAL, SANTO ANTONIO DO DESCOBERTO",,casa,325000.0,130.0,2.0,,20.0,venda,-15.7975154,-47.89188739999999
12728,"Quadra 11 Conjunto C, SETOR SUL, GAMA",,lote,260000.0,312.0,,,,venda,-16.0216845,-48.062362
5213,"Chacará S ITAIPU, JARDIM BOTANICO, BRASILIA",,casa,850000.0,280.0,3.0,,4.0,venda,-15.8783555,-47.7831309
10357,"QNP 5 Conjunto O, CEILANDIA NORTE, CEILANDIA",,casa,240000.0,135.0,3.0,,2.0,venda,-15.8051898,-48.11841949999999
1761,"Quadra Quadra 04, PARQUE ESTRELA DALVA IX, LUZIANIA",,kitnet,270000.0,196.0,5.0,,,venda,-15.708703,-47.91437519999999
843,"SQS 402 Bloco E, ASA SUL, BRASILIA",,apartamento,739000.0,64.0,2.0,,,venda,-15.80781,-47.8855483
13399,"Quadra 11 Conjunto C, JARDIM BOTANICO, BRASILIA",,lote,749000.0,800.0,,,,venda,-15.8895045,-47.7990418
12941,"Quadra 3 Conjunto B, JARDIM BOTANICO, BRASILIA",,lote,760000.0,800.0,,,,venda,-15.8706681,-47.794599
6706,"Avenida Central Bloco 1525, NUCLEO BANDEIRANTE, NUCLEO BANDEIRANTE",,casa,980000.0,294.0,4.0,,2.0,venda,-15.8746857,-47.9770817
5200,"Condomínio Ouro Vermelho I, JARDIM BOTANICO, BRASILIA",,casa,650000.0,235.0,3.0,,1.0,venda,-15.8761109,-47.7681395
4804,"Condomínio San Francisco I, JARDIM BOTANICO, BRASILIA",,casa,608000.0,84.0,2.0,,2.0,venda,-15.9587442,-47.8374684
2903,"QI 6, SETOR INDUSTRIAL, TAGUATINGA",,apartamento,430000.0,100.0,3.0,,1.0,venda,-15.8015529,-48.1452612
10166,"QS 11 Conjunto M, AREAL, AGUAS CLARAS",,casa,350000.0,120.0,5.0,,2.0,venda,-15.8706539,-48.0150586
7151,"QNP 28 Conjunto L, CEILANDIA SUL, CEILANDIA",,casa,235000.0,135.0,4.0,,3.0,venda,-15.84583,-48.1229252
14902,"DF 001 KM 15 Sede da Associação ao lado da escola, SOBRADINHO, SOBRADINHO",,rural,960000.0,,6.0,,10.0,venda,-15.7812106,-47.7746302
12977,"QS 427, SAMAMBAIA NORTE, SAMAMBAIA",,lote,135000.0,,,,,venda,-15.8940438,-48.1361047
13833,"Alphaville Residencial 1 Quadra T , ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,300000.0,549.0,,,,venda,-15.7975154,-47.89188739999999
7780,"QNN 18 Conjunto C, CEILANDIA SUL, CEILANDIA",,casa,410000.0,254.0,5.0,,1.0,venda,-15.8253481,-48.1150622
7008,"QS 6 Conjunto 2, RIACHO FUNDO II, RIACHO FUNDO",,casa,640000.0,250.0,7.0,,3.0,venda,-15.9355952,-48.03949170000001
9072,"QNO 16 Conjunto 16, CEILANDIA NORTE, CEILANDIA",,casa,295000.0,80.0,3.0,,2.0,venda,-15.8029089,-48.1342782
11025,"QNN 17, CEILANDIA NORTE, CEILANDIA",,casa,580000.0,250.0,4.0,,3.0,venda,-15.8051898,-48.11841949999999
3432,"Conjunto Residencial 7 Condominio 1 Bloco E, PARQUE DAS CACHOEIRAS, VALPARAISO DE GOIAS",,apartamento,245000.0,65.0,3.0,,1.0,venda,-15.8073061,-47.9379023
14378,"Rodovia DF 135 KM 9, JARDIM BOTANICO, BRASILIA",,rural,280000.0,,,,,venda,-15.8612172,-47.8286874
9194,"Quadra Quadra 32, VALPARAISO I ETAPA B, VALPARAISO DE GOIAS",,casa,320000.0,264.0,3.0,,2.0,venda,-16.0726075,-47.9838946
13287,"Condomínio Resid Jardim da Serra, RESIDENCIAL ITAIPU, SAO SEBASTIAO",,lote,190000.0,500.0,,,,venda,-15.9028899,-47.7760971
12284,"Quadra Quadra 13, VALPARAISO I ETAPA C, VALPARAISO DE GOIAS",,lote,140000.0,220.0,,,,venda,-15.826691,-47.92182039999999
11660,"Rua 2 Chacará 86, VICENTE PIRES, VICENTE PIRES",,casa,990000.0,207.0,3.0,,4.0,venda,-15.8052276,-48.0122807
12365,"QUADRA 28, RIO DAS PEDRAS, VALPARAISO DE GOIAS",,lote,120000.0,450.0,,,,venda,-15.8480863,-47.8051967
4726,"QNL 11, TAGUATINGA NORTE, TAGUATINGA",,casa,790000.0,398.0,3.0,,6.0,venda,-15.8016557,-48.0586873
15080,"SGAS 616, ASA SUL, BRASILIA",,sala,480000.0,31.0,,,1.0,venda,-15.8399628,-47.9196562
5131,"SETOR DE MANSOES TAGUATINGA, TAGUATINGA SUL, TAGUATINGA",,casa,990000.0,405.0,4.0,,6.0,venda,-15.8539369,-48.0608884
8315,"QR 425 Conjunto 25, SAMAMBAIA NORTE, SAMAMBAIA",,casa,330000.0,120.0,4.0,,,venda,-15.8850668,-48.1274841
7173,"QNL 13 Bloco G, TAGUATINGA NORTE, TAGUATINGA",,casa,950000.0,390.0,7.0,,8.0,venda,-15.8251343,-48.0856518
6481,"QS 12 Conjunto 4B, RIACHO FUNDO, RIACHO FUNDO",,casa,530000.0,140.0,3.0,,3.0,venda,-15.8880961,-48.0181263
7445,"Quadra SHPS, SETOR HABITACIONAL POR DO SOL, CEILANDIA",,casa,225000.0,140.0,3.0,,6.0,venda,-15.8591636,-48.1213444
10439,"Quadra 31, SETOR OESTE, GAMA",,casa,560000.0,275.0,4.0,,3.0,venda,-16.0284717,-48.0528444
10253,"QNO 9 Conjunto B, CEILANDIA NORTE, CEILANDIA",,casa,395000.0,144.0,3.0,,4.0,venda,-15.8000495,-48.1261075
13248,"Alphaville Residencial 1 Quadra AC, ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,320000.0,581.0,,,,venda,-15.7975154,-47.89188739999999
369,"SHCGN 709 Bloco H, ASA NORTE, BRASILIA",,apartamento,855000.0,92.0,3.0,,,venda,-15.7442141,-47.8989836
12780,"Quadra 3 Conjunto C, JARDIM BOTANICO, BRASILIA",,lote,985000.0,886.0,,,,venda,-15.8822584,-47.8170354
3594,"QS 318 Conjunto 6, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,230000.0,50.0,1.0,,1.0,venda,-15.8752168,-48.0613279
1416,"Rua RAQUEL PIMENTEL, CENTRO, LUZIANIA",,apartamento,110000.0,45.0,2.0,,1.0,venda,-16.2533249,-47.9554715
7950,"QNM 6 Conjunto F, CEILANDIA NORTE, CEILANDIA",,casa,315000.0,250.0,2.0,,3.0,venda,-15.807703,-48.1134447
8263,"Área Especial 14, INCRA 8, BRAZLANDIA",,casa,595000.0,180.0,3.0,,5.0,venda,-15.8067361,-48.085449
15116,"SIA Trecho 1 Lotes 630 a 780, SIA, SETOR INDUSTRIAL",,sala,490000.0,35.0,,,1.0,venda,-15.8060241,-47.9607667
12354,"QR 327 Conjunto 4, SAMAMBAIA SUL, SAMAMBAIA",,lote,255000.0,180.0,,,,venda,-15.8979924,-48.1259919
12364,"QC C01, RESIDENCIAL RESERVA PARAISO, VALPARAISO DE GOIAS",,lote,183000.0,200.0,,,,venda,-16.115748,-47.9693799
9748,"Quadra 10, SERRA AZUL, SOBRADINHO",,casa,330000.0,100.0,3.0,,2.0,venda,-15.6380542,-47.84570739999999
6072,"QE 42 Conjunto B, GUARA II, GUARA",,casa,750000.0,100.0,2.0,,2.0,venda,-15.8476637,-47.9679893
2826,"QN 502 Conjunto 9, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,310000.0,63.0,3.0,,1.0,venda,-15.883201,-48.0831138
12059,"Agrícola Águas Claras Chacará 02, GUARA I, GUARA",,lote,825000.0,1700.0,,,,venda,-15.8550321,-48.0300226
1722,"CLN 406, ASA NORTE, BRASILIA",,kitnet,190000.0,32.0,1.0,,,venda,-15.7666538,-47.87808980000001
11587,"Rua DAS CORUJAS, PONTE ALTA, GAMA",,casa,990000.0,550.0,4.0,,2.0,venda,-15.9562782,-48.0372754
5325,"Condomínio Santa Bárbara, JARDIM BOTANICO, BRASILIA",,casa,780000.0,832.0,3.0,,7.0,venda,-15.8612172,-47.8286874
4061,"Rua 1 Chacará 25, VICENTE PIRES, VICENTE PIRES",,casa,980000.0,150.0,4.0,,4.0,venda,-15.7966192,-48.0006849
14693,"Rua 12, NUCLEO RURAL LAGO OESTE, SOBRADINHO",,rural,950000.0,,,,4.0,venda,-15.5676995,-48.0132002
1825,"QC 14 Rua D, JARDINS MANGUEIRAL, BRASILIA",,apartamento,285000.0,50.0,2.0,,,venda,-15.8895277,-47.8079018
10714,"QR 510 Conjunto 11, SAMAMBAIA SUL, SAMAMBAIA",,casa,379000.0,200.0,6.0,,2.0,venda,-15.8825261,-48.0711789
9290,"QR 223 Conjunto 4, SAMAMBAIA NORTE, SAMAMBAIA",,casa,215000.0,120.0,3.0,,,venda,-15.8891343,-48.1230401
12252,"QNM 1 Conjunto D, CEILANDIA SUL, CEILANDIA",,lote,900000.0,120.0,,,,venda,-15.8187391,-48.1066502
11985,"Residencial Damha I Quadra B1, RESIDENCIAL E COMERCIAL DAMHA, CIDADE OCIDENTAL",,lote,120000.0,408.0,,,,venda,-15.7975154,-47.89188739999999
9555,"QR 117 Conjunto S, SANTA MARIA, SANTA MARIA",,casa,330000.0,260.0,3.0,,3.0,venda,-16.0022182,-47.9916257
3233,"Quadra 1, SETOR OESTE, GAMA",,apartamento,160000.0,72.0,2.0,,,venda,-16.0270651,-48.0669583
1919,"QR 108 Conjunto 7 A, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,380000.0,64.0,3.0,,1.0,venda,-15.870469,-48.0761867
12199,"Alphaville Residencial 1 Quadra AC, ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,319440.0,484.0,,,,venda,-15.7975154,-47.89188739999999
1570,"Quadra 13 AR 06, SOBRADINHO, SOBRADINHO",,apartamento,300000.0,70.0,2.0,,1.0,venda,-15.6455185,-47.784307
1832,"SQN 314 Bloco A, ASA NORTE, BRASILIA",,apartamento,550000.0,38.0,1.0,,1.0,venda,-15.7462366,-47.8938258
348,"QN 614, SAMAMBAIA NORTE, SAMAMBAIA",,apartamento,295249.0,51.0,2.0,,1.0,venda,-15.851298,-48.0752089
1243,"QR 108 Conjunto 6, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,265000.0,55.0,2.0,,1.0,venda,-15.8715528,-48.0763994
7970,"Rua 19, VICENTE PIRES, VICENTE PIRES",,casa,320000.0,112.0,3.0,,,venda,-15.8030443,-48.0519213
7533,"QNP 30 Conjunto H, CEILANDIA SUL, CEILANDIA",,casa,490000.0,135.0,3.0,,1.0,venda,-15.8494033,-48.1182385
12168,"QN 305 Conjunto 6, SAMAMBAIA SUL, SAMAMBAIA",,lote,600000.0,600.0,,,,venda,-15.8812025,-48.0954822
12063,"Alameda dos Cravos, JARDIM BOTANICO, BRASILIA",,lote,500000.0,1000.0,,,,venda,-15.8612172,-47.8286874
7918,"QR 516 Conjunto 6, SAMAMBAIA SUL, SAMAMBAIA",,casa,453000.0,280.0,5.0,,2.0,venda,-15.8784406,-48.0629172
7842,"Quadra 21 Conjunto E, PARANOA, PARANOA",,casa,320000.0,191.0,5.0,,2.0,venda,-15.7083183,-47.9144393
12274,"Residencial Damha II Quadra M2, RESIDENCIAL E COMERCIAL DAMHA, CIDADE OCIDENTAL",,lote,200000.0,400.0,,,,venda,-15.7975154,-47.89188739999999
12096,"COLONIA AGRICOLA ARNIQUEIRAS, ARNIQUEIRA, AGUAS CLARAS",,lote,316000.0,400.0,,,1.0,venda,-15.8562969,-48.0080117
13305,"Quadra 3 Conjunto B, JARDIM BOTANICO, BRASILIA",,lote,789000.0,800.0,,,,venda,-15.8706681,-47.794599
8188,"SHA Conjunto 3 Chacará 53A, ARNIQUEIRA, AGUAS CLARAS",,casa,645000.0,150.0,3.0,,4.0,venda,-15.8651295,-47.9907254
8432,"Quadra Quadra 24, VALPARAISO II, VALPARAISO DE GOIAS",,casa,360000.0,242.0,3.0,,4.0,venda,-15.826691,-47.92182039999999
13854,"QR 621, SAMAMBAIA NORTE, SAMAMBAIA",,lote,330000.0,175.0,,,,venda,-15.8785746,-48.1254787
7045,"QR 100, SANTA MARIA, SANTA MARIA",,casa,310000.0,120.0,3.0,,1.0,venda,-16.0453643,-48.0379764
14459,"Rodovia DF 440, NOVA COLINA, SOBRADINHO",,rural,800000.0,,,,5.0,venda,-15.6551892,-47.7602406
7415,"QNP 24 Conjunto P, CEILANDIA SUL, CEILANDIA",,casa,157000.0,135.0,2.0,,2.0,venda,-15.8419164,-48.1283608
13164,"Residencial 1 Quadra D, ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,319000.0,650.0,,,,venda,-15.7088377,-47.9154649
15007,"Rodovia DF 250 km 14,5   CPC Rajadinha III, PLANALTINA, PLANALTINA",,rural,650000.0,,3.0,,,venda,-15.7081869,-47.5586374
15124,"Centro Comercial Bloco A, VELHO, CRUZEIRO",,sala,150000.0,25.0,,,,venda,-15.8082443,-47.9384498
13568,"Rua 10B Chacará 129, VICENTE PIRES, VICENTE PIRES",,lote,699900.0,300.0,,,6.0,venda,-15.7966827,-48.0228737
8656,"Chacará 15, ZONA RURAL, RIACHO FUNDO",,casa,555000.0,386.0,6.0,,4.0,venda,-15.8912252,-48.0170917
10781,"QS 16 Conjunto 1B, RIACHO FUNDO, RIACHO FUNDO",,casa,500000.0,240.0,4.0,,1.0,venda,-15.8897235,-48.0129698
13295,"QN 1 Conjunto 3, RIACHO FUNDO, RIACHO FUNDO",,lote,299000.0,150.0,,,,venda,-15.879496,-48.0093561
1223,"QNM 3 Conjunto J, CEILANDIA SUL, CEILANDIA",,apartamento,290000.0,53.0,2.0,,,venda,-15.8205124,-48.103216
6686,"QNL 10 Conjunto H, TAGUATINGA NORTE, TAGUATINGA",,casa,850000.0,360.0,4.0,,3.0,venda,-15.8224994,-48.0793275
2135,"Quadra 700 Conjunto F, SETOR HABITACIONAL SOL NASCENTE, CEILANDIA",,apartamento,160000.0,55.0,2.0,,1.0,venda,-15.8387196,-48.1313323
13610,"SES Quadra 14, SETOR ECONOMICO DE SOBRADINHO, SOBRADINHO",,lote,700000.0,1100.0,,,,venda,-15.6763108,-47.82609900000001
8273,"QNM 7, CEILANDIA SUL, CEILANDIA",,casa,840000.0,250.0,3.0,,2.0,venda,-15.8333998,-48.0984644
6915,"Rua 06, PARQUE ESPLANADA IV, VALPARAISO DE GOIAS",,casa,160000.0,180.0,1.0,,4.0,venda,-15.826691,-47.92182039999999
8355,"QNQ 2 Conjunto 18, CEILANDIA NORTE, CEILANDIA",,casa,285000.0,90.0,3.0,,2.0,venda,-15.8070494,-48.1418431
12305,"SMA Conjunto C, AREA ALFA, GAMA",,lote,800000.0,600.0,,,,venda,-15.9991883,-47.9785401
510,"CLN 5 Bloco J, RIACHO FUNDO, RIACHO FUNDO",,apartamento,135000.0,32.0,1.0,,1.0,venda,-15.8792238,-48.0168062
10629,"AR 06 Conjunto 03, SETOR OESTE, SOBRADINHO",,casa,350000.0,182.0,4.0,,2.0,venda,-15.6424156,-47.8242607
3987,"Altiplano Leste, JARDIM BOTANICO, BRASILIA",,casa,890000.0,160.0,3.0,,2.0,venda,-15.8354775,-47.7517177
749,"QS 407 Conjunto D, SAMAMBAIA NORTE, SAMAMBAIA",,apartamento,220000.0,47.0,2.0,,1.0,venda,-15.8761596,-48.0999222
5247,"Condomínio Vale das Acacias, SOBRADINHO, SOBRADINHO",,casa,190000.0,74.0,2.0,,2.0,venda,-15.6242477,-47.8359384
1260,"Rua 1, CHACARAS SAIA VELHA, VALPARAISO DE GOIAS",,apartamento,110000.0,48.0,2.0,,1.0,venda,-16.1069078,-47.9642659
4719,"Quadra 10 Conjunto H, SOBRADINHO, SOBRADINHO",,casa,790000.0,346.0,6.0,,6.0,venda,-15.7087031,-47.91437519999999
1889,"Rua 8, CHACARAS SANTA MARIA, VALPARAISO DE GOIAS",,apartamento,180000.0,45.0,2.0,,1.0,venda,-15.826691,-47.92182039999999
9582,"Quadra 11, SETOR LESTE, GAMA",,casa,680000.0,275.0,3.0,,2.0,venda,-16.012507,-48.0511723
712,"SEPS 712/912 LOTE C, ASA SUL, BRASILIA",,apartamento,390000.0,23.0,1.0,,1.0,venda,-15.8165361,-47.9167824
13379,"Quadra 3 Conjunto 3, TAQUARI, BRASILIA",,lote,950000.0,800.0,,,,venda,-15.7086963,-47.9143699
